idTaxon,Famille,Genre,espece
33693,Fabaceae,Inga,sp.13
33710,Fabaceae,Swartzia,sp.3
33713,Sapotaceae,Pouteria,sp.30
33714,Lauraceae,Indet.Lauraceae,sp.18
33784,Sapotaceae,Pouteria,venosa subsp. amazonica
33786,Rubiaceae,Alibertia,Indet.
33788,Clusiaceae,Tovomita,sp.9
33799,Lauraceae,Indet.Lauraceae,sp.7
33816,Myrtaceae,Indet.Myrtaceae,sp.9CAY-ATDN
33827,Rubiaceae,Ixora,pubescens
33831,Myrtaceae,Indet.Myrtaceae,sp.C5
33835,Myrtaceae,Indet.Myrtaceae,sp.C1
33847,Sapindaceae,Pseudima,frutescens
33852,Nyctaginaceae,Indet.Nyctaginaceae,sp.1CAY-ATDN
33878,Myrtaceae,Indet.Myrtaceae,sp.SL10
33882,Myrtaceae,Indet.Myrtaceae,sp.SL2
33883,Myrtaceae,Indet.Myrtaceae,sp.SL3
33885,Myrtaceae,Indet.Myrtaceae,sp.SL5
33889,Myrtaceae,Indet.Myrtaceae,sp.SL9
33890,Rubiaceae,Indet.Rubiaceae,sp.SL1
33891,Rubiaceae,Randia,armata
33896,Fabaceae,Inga,sp.17CAY-ATDN
33902,Rubiaceae,Ixora,sp.SL1
33919,Fabaceae,Ormosia,paraensis
33920,Lecythidaceae,Lecythis,corrugata subsp. corrugata
33921,Moraceae,Ficus,pulchella
33924,Burseraceae,Protium,sp.3CAY-ATDN
33926,Boraginaceae,Cordia,sp.1CAY-ATDN
33928,Myrtaceae,Indet.Myrtaceae,sp.C3
33932,Salicaceae,Casearia,sp.2CAY-ATDN
33934,Salicaceae,Casearia,sp.5CAY-ATDN
33940,Fabaceae,Enterolobium,sp.1CAY-ATDN
33944,Myrtaceae,Eugenia,sp.28CAY-ATDN
33949,Myrtaceae,Eugenia,sp.FG27-Holst
33953,Nyctaginaceae,Guapira,sp.1CAY-ATDN
33954,Bignoniaceae,Handroanthus,subtilis_form2
33955,Aquifoliaceae,Ilex,sp.2CAY-ATDN
33958,Anacardiaceae,Indet.Anacardiaceae,sp.1CAY-ATDN
33960,Chrysobalanaceae,Indet.Chrysobalanaceae,sp.2CAY-ATDN
33961,Fabaceae,Indet.Fabaceae,sp.2CAY-ATDN
33962,Indet.,Indet.Indet.,sp.1Guyafor
33964,Lauraceae,Indet.Lauraceae,sp.25CAY-ATDN
33973,Lauraceae,Indet.Lauraceae,sp.37CAY-ATDN
33976,Lauraceae,Indet.Lauraceae,sp.42Guyafor
33978,Lauraceae,Indet.Lauraceae,sp.44Guyafor
33980,Lauraceae,Indet.Lauraceae,sp.46Guyafor
33984,Lecythidaceae,Indet.Lecythidaceae,sp.4Guyafor
33986,Lecythidaceae,Indet.Lecythidaceae,sp.6Guyafor
34001,Nyctaginaceae,Indet.Nyctaginaceae,sp.7CAY-ATDN
34002,Nyctaginaceae,Indet.Nyctaginaceae,sp.8CAY-ATDN
34003,Sapindaceae,Indet.Sapindaceae,sp.2CAY-ATDN
34008,Fabaceae,Inga,sp.14CAY-ATDN
34009,Fabaceae,Inga,sp.15CAY-ATDN
34015,Celastraceae,Maytenus,sp.1CAY-ATDN
34021,Melastomataceae,Mouriri,sp.2CAY-ATDN
34023,Lauraceae,Ocotea,sp.17Guyafor
34025,Fabaceae,Peltogyne,sp.1CAY-ATDN
34031,Sapotaceae,Pouteria,sp.37CAY-ATDN
34035,Sapotaceae,Pouteria,sp.46Guyafor
34045,Elaeocarpaceae,Sloanea,sp.20CAY-ATDN
34047,Elaeocarpaceae,Sloanea,sp.22CAY-ATDN
34050,Elaeocarpaceae,Sloanea,sp.30CAY-ATDN
34059,Malvaceae,Sterculia,sp.1CAY-ATDN
34063,Pentaphylacaceae,Ternstroemia,delicatula
34064,Clusiaceae,Tovomita,sp.10CAY-ATDN
34072,Clusiaceae,Clusia,platystigma
34084,Myrtaceae,Eugenia,sp.FG6-Holst
34092,Lauraceae,Indet.Lauraceae,sp.20CAY-ATDN
34096,Lauraceae,Indet.Lauraceae,sp.33CAY-ATDN
34099,Myrtaceae,Indet.Myrtaceae,sp.FG6-Holst
34106,Celastraceae,Maytenus,sp.2CAY-ATDN
34112,Sapotaceae,Pouteria,sp.40CAY-ATDN
34113,Siparunaceae,Siparuna,Indet.
34115,Elaeocarpaceae,Sloanea,sp.29CAY-ATDN
34118,Meliaceae,Trichilia,sp.4CAY-ATDN
34126,Lauraceae,Nectandra,Indet.
34129,Lauraceae,Pleurothyrium,Indet.
34131,Celastraceae,Salacia,Indet.
34132,Euphorbiaceae,Sapium,Indet.
34133,Malvaceae,Theobroma,speciosum
33927,Elaeocarpaceae,Sloanea,sp.25CAY-ATDN
33930,Bixaceae,Bixa,arborea
33935,Euphorbiaceae,Chaetocarpus,sp.1CAY-ATDN
33936,Sapotaceae,Chrysophyllum,sp.7CAY-ATDN
33938,Primulaceae,Cybianthus,sp.5CAY-ATDN
33939,Sapotaceae,Elaeoluma,Indet.
33945,Myrtaceae,Eugenia,sp.FG13-Holst
33946,Myrtaceae,Eugenia,sp.FG14-Holst
33950,Myrtaceae,Eugenia,sp.FG9-Holst
33952,Chrysobalanaceae,Gaulettia,parillo
33957,Aquifoliaceae,Ilex,sp.6CAY-ATDN
33965,Lauraceae,Indet.Lauraceae,sp.26CAY-ATDN
33970,Lauraceae,Indet.Lauraceae,sp.34CAY-ATDN
33972,Lauraceae,Indet.Lauraceae,sp.36CAY-ATDN
33974,Lauraceae,Indet.Lauraceae,sp.38Guyafor
33977,Lauraceae,Indet.Lauraceae,sp.43Guyafor
33979,Lauraceae,Indet.Lauraceae,sp.45Guyafor
33981,Lauraceae,Indet.Lauraceae,sp.7CAY-ATDN
33982,Lauraceae,Indet.Lauraceae,sp.8CAY-ATDN
33987,Lecythidaceae,Indet.Lecythidaceae,sp.7Guyafor
33988,Lecythidaceae,Indet.Lecythidaceae,sp.8Guyafor
33990,Myrtaceae,Indet.Myrtaceae,sp.33CAY-ATDN
33991,Myrtaceae,Indet.Myrtaceae,sp.36CAY-ATDN
33992,Myrtaceae,Indet.Myrtaceae,sp.FG1-Holst
33993,Myrtaceae,Indet.Myrtaceae,sp.FG2-Holst
33994,Nyctaginaceae,Indet.Nyctaginaceae,sp.11CAY-ATDN
33998,Nyctaginaceae,Indet.Nyctaginaceae,sp.15CAY-ATDN
34000,Nyctaginaceae,Indet.Nyctaginaceae,sp.6CAY-ATDN
34004,Sapotaceae,Indet.Sapotaceae,sp.4CAY-ATDN
34006,Fabaceae,Inga,sp.12CAY-ATDN
34010,Fabaceae,Inga,sp.16CAY-ATDN
34013,Euphorbiaceae,Mabea,sp.1CAY-ATDN
34022,Lauraceae,Ocotea,sp.13CAY-ATDN
34028,Urticaceae,Pourouma,sp.6CAY-ATDN
34033,Sapotaceae,Pouteria,sp.44CAY-ATDN
34038,Ochnaceae,Quiina,sp.1CAY-ATDN
34039,Ochnaceae,Quiina,sp.3CAY-ATDN
34044,Elaeocarpaceae,Sloanea,sp.17CAY-ATDN
34049,Elaeocarpaceae,Sloanea,sp.2CAY-ATDN
34054,Elaeocarpaceae,Sloanea,sp.35Guyafor
34055,Elaeocarpaceae,Sloanea,sp.36Guyafor
34061,Fabaceae,Tachigali,melanocarpa
34066,Clusiaceae,Tovomita,sp.18CAY-ATDN
34067,Clusiaceae,Tovomita,sp.22CAY-ATDN
34074,Fabaceae,Inga,grandifolia
34075,Fabaceae,Inga,semialata
34076,Annonaceae,Xylopia,cuspidata
34081,Primulaceae,Cybianthus,sp.4CAY-ATDN
34083,Malvaceae,Eriotheca,sp.4CAY-ATDN
34087,Clusiaceae,Indet.Clusiaceae,Indet.
34090,Lauraceae,Indet.Lauraceae,sp.11CAY-ATDN
34094,Lauraceae,Indet.Lauraceae,sp.27CAY-ATDN
34097,Myrtaceae,Indet.Myrtaceae,sp.34CAY-ATDN
34100,Nyctaginaceae,Indet.Nyctaginaceae,sp.9CAY-ATDN
34104,Violaceae,Indet.Violaceae,Indet.
34105,Bignoniaceae,Jacaranda,Indet.
34108,Icacinaceae,Poraqueiba,Indet.
34117,Clusiaceae,Tovomita,sp.19CAY-ATDN
34119,Salicaceae,Banara,Indet.
34137,Moraceae,Brosimum,parinarioides subsp. parinarioides
34139,Lecythidaceae,Eschweilera,sp.3
33814,Fabaceae,Paloue,sp.2CAY-ATDN
33815,Combretaceae,Terminalia,sp.1CAY-ATDN
33817,Rubiaceae,Indet.Rubiaceae,sp.2CAY-ATDN
33819,Sapotaceae,Pouteria,sp.41CAY-ATDN
33836,Chrysobalanaceae,Licania,sp.6CAY-ATDN
33838,Lecythidaceae,Indet.Lecythidaceae,sp.3Guyafor
33844,Achariaceae,Carpotroche,crispidentata
33855,Arecaceae,Geonoma,Indet.
33858,Burseraceae,Indet.Burseraceae,sp.SL1
33862,Fabaceae,Zygia,Indet.
33864,Fabaceae,Indet.Fabaceae,sp.1CAY-ATDN
33871,Lauraceae,Indet.Lauraceae,sp.SL6
33873,Lauraceae,Indet.Lauraceae,sp.SL8
33884,Myrtaceae,Indet.Myrtaceae,sp.SL4
33892,Sapindaceae,Indet.Sapindaceae,sp.SL1
33907,Ochnaceae,Ouratea,candollei
33908,Sapotaceae,Pouteria,sp.43CAY-ATDN
33913,Malvaceae,Sterculia,sp.2CAY-ATDN
33918,Indet.,Indet.Indet.,Indet.
33929,Apocynaceae,Aspidosperma,sp.1CAY-ATDN
33931,Salicaceae,Casearia,sp.1CAY-ATDN
33937,Sapotaceae,Chrysophyllum,sp.8CAY-ATDN
33941,Malvaceae,Eriotheca,sp.2CAY-ATDN
33943,Erythroxylaceae,Erythroxylum,sp.1CAY-ATDN
33947,Myrtaceae,Eugenia,sp.FG20-Holst
33948,Myrtaceae,Eugenia,sp.FG21-Holst
33956,Aquifoliaceae,Ilex,sp.5CAY-ATDN
33963,Indet.,Indet.Indet.,sp.3Guyafor
33971,Lauraceae,Indet.Lauraceae,sp.35CAY-ATDN
33985,Lecythidaceae,Indet.Lecythidaceae,sp.5Guyafor
33989,Fabaceae,Indet.Mimosaceae,Indet.
33995,Nyctaginaceae,Indet.Nyctaginaceae,sp.12CAY-ATDN
33997,Nyctaginaceae,Indet.Nyctaginaceae,sp.14CAY-ATDN
34007,Fabaceae,Inga,sp.13CAY-ATDN
34014,Sapindaceae,Matayba,sp.2CAY-ATDN
34016,Celastraceae,Maytenus,sp.5CAY-ATDN
34017,Celastraceae,Maytenus,sp.6CAY-ATDN
34018,Celastraceae,Maytenus,sp.7CAY-ATDN
34019,Lauraceae,Mezilaurus,sp.1CAY-ATDN
34029,Sapotaceae,Pouteria,sp.28CAY-ATDN
34030,Sapotaceae,Pouteria,sp.35CAY-ATDN
34032,Sapotaceae,Pouteria,sp.42CAY-ATDN
34040,Violaceae,Rinorea,sp.1CAY-ATDN
34041,Elaeocarpaceae,Sloanea,latifolia_form2
34043,Elaeocarpaceae,Sloanea,sp.14CAY-ATDN
34051,Elaeocarpaceae,Sloanea,sp.32CAY-ATDN
34052,Elaeocarpaceae,Sloanea,sp.33CAY-ATDN
34056,Elaeocarpaceae,Sloanea,sp.4CAY-ATDN
34058,Elaeocarpaceae,Sloanea,sp.8CAY-ATDN
34060,Fabaceae,Stryphnodendron,sp.3CAY-ATDN
34065,Clusiaceae,Tovomita,sp.11CAY-ATDN
34073,Fabaceae,Inga,glandulosa
34077,Apocynaceae,Aspidosperma,desmanthum_form1
34079,Malpighiaceae,Bunchosia,Indet.
34085,Moraceae,Ficus,sp.1CAY-ATDN
34086,Araliaceae,Indet.Araliaceae,Indet.
34088,Dilleniaceae,Indet.Dilleniaceae,Indet.
34091,Lauraceae,Indet.Lauraceae,sp.18CAY-ATDN
34093,Lauraceae,Indet.Lauraceae,sp.24CAY-ATDN
34098,Myrtaceae,Indet.Myrtaceae,sp.35CAY-ATDN
34103,Rubiaceae,Indet.Rubiaceae,sp.5CAY-ATDN
34109,Urticaceae,Pourouma,sp.5CAY-ATDN
34110,Sapotaceae,Pouteria,sp.38CAY-ATDN
34111,Sapotaceae,Pouteria,sp.39CAY-ATDN
34114,Elaeocarpaceae,Sloanea,sp.23CAY-ATDN
34120,Moraceae,Batocarpus,amazonicus
34121,Malvaceae,Bombax,Indet.
34122,Fabaceae,Cassia,Indet.
34123,Urticaceae,Coussapoa,Indet.
34127,Nyctaginaceae,Neea,aff.floribunda
33866,Lauraceae,Indet.Lauraceae,sp.SL1
33867,Lauraceae,Indet.Lauraceae,sp.SL2
33881,Myrtaceae,Indet.Myrtaceae,sp.SL13
33922,Euphorbiaceae,Mabea,speciosa subsp. obovata
33933,Salicaceae,Casearia,sp.4CAY-ATDN
33942,Erythroxylaceae,Erythroxylum,lineolatum
33951,Clusiaceae,Garcinia,sp.2Guyafor
33959,Chrysobalanaceae,Indet.Chrysobalanaceae,sp.1CAY-ATDN
33966,Lauraceae,Indet.Lauraceae,sp.28CAY-ATDN
33967,Lauraceae,Indet.Lauraceae,sp.29CAY-ATDN
33968,Lauraceae,Indet.Lauraceae,sp.30CAY-ATDN
33969,Lauraceae,Indet.Lauraceae,sp.31CAY-ATDN
33975,Lauraceae,Indet.Lauraceae,sp.39Guyafor
33983,Lecythidaceae,Indet.Lecythidaceae,sp.1Guyafor
33996,Nyctaginaceae,Indet.Nyctaginaceae,sp.13CAY-ATDN
33999,Nyctaginaceae,Indet.Nyctaginaceae,sp.4CAY-ATDN
34005,Violaceae,Indet.Violaceae,sp.1CAY-ATDN
34011,Fabaceae,Inga,sp.18CAY-ATDN
34012,Chrysobalanaceae,Licania,polita
34020,Sapotaceae,Micropholis,sp.1CAY-ATDN
34024,Fabaceae,Parkia,sp.3CAY-ATDN
34026,Fabaceae,Peltogyne,sp.2CAY-ATDN
34027,Urticaceae,Pourouma,sp.2CAY-ATDN
34034,Sapotaceae,Pouteria,sp.45CAY-ATDN
34036,Burseraceae,Protium,sp.1CAY-ATDN
34037,Vochysiaceae,Qualea,sp.1CAY-ATDN
34042,Elaeocarpaceae,Sloanea,sp.11CAY-ATDN
34046,Elaeocarpaceae,Sloanea,sp.21CAY-ATDN
34048,Elaeocarpaceae,Sloanea,sp.24CAY-ATDN
34053,Elaeocarpaceae,Sloanea,sp.34CAY-ATDN
34057,Elaeocarpaceae,Sloanea,sp.5CAY-ATDN
34062,Sapindaceae,Talisia,sp.2CAY-ATDN
34068,Clusiaceae,Tovomita,sp.3CAY-ATDN
34069,Clusiaceae,Tovomita,sp.5CAY-ATDN
34070,Clusiaceae,Tovomita,sp.9CAY-ATDN
34071,Hypericaceae,Vismia,sp.1Guyafor
34078,Apocynaceae,Aspidosperma,desmanthum_form2
34080,Salicaceae,Casearia,sp.B-Mori
34082,Malvaceae,Eriotheca,sp.3CAY-ATDN
34089,Indet.,Indet.Indet.,sp.2Guyafor
34101,Rubiaceae,Indet.Rubiaceae,sp.3CAY-ATDN
34102,Rubiaceae,Indet.Rubiaceae,sp.4CAY-ATDN
34107,Nyctaginaceae,Neea,sp.3CAY-ATDN
34116,Clusiaceae,Tovomita,sp.17CAY-ATDN
34124,Lacistemataceae,Lacistema,Indet.
34125,Malvaceae,Luehea,Indet.
34128,Moraceae,Perebea,Indet.
34130,Burseraceae,Protium,araguense
34134,Primulaceae,Embelia,Indet.
34135,Sapotaceae,Chrysophyllum,argenteum subsp. Nitidum
34136,Euphorbiaceae,Hevea,guianensis var. guianensis
34138,Lecythidaceae,Lecythis,persistens subsp. persistens
34140,Fabaceae,Inga,sp.12
34141,Myrtaceae,Indet.Myrtaceae,sp.22
34142,Sapotaceae,Pouteria,sp.2
34143,Lauraceae,Ocotea,sp.16
